ID,CUSTOMER_OFFER_ID,VERIFIED_REDEMPTION_COUNT,SUBMITTED_REDEMPTION_COUNT,OFFER_AMOUNT,CREATED_AT
692709186,19958157920,1,1,0.5,2021-03-22 18:00:40.000
692709771,19960015317,1,,0.25,2021-03-22 18:02:03.000
692710348,19960017889,1,1,0.5,2021-03-22 18:03:23.000
692710774,19960019546,1,1,0.5,2021-03-22 18:04:29.000
692712717,19959125385,1,1,0.75,2021-03-22 18:08:34.000
692716063,19960013437,1,1,0.5,2021-03-22 18:16:26.000
692716470,19960035033,1,,0.5,2021-03-22 18:17:20.000
692716724,19959924434,1,1,0.25,2021-03-22 18:17:56.000
692717165,19954818795,1,1,0.25,2021-03-22 18:19:06.000
692717329,19960024188,1,1,0.5,2021-03-22 18:19:31.000
692717833,19960048386,1,1,0.25,2021-03-22 18:20:40.000
692718658,19960050935,1,1,0.5,2021-03-22 18:22:23.000
692719942,19960057881,1,1,0.25,2021-03-22 18:25:13.000
692720171,19960015192,,1,,2021-03-22 18:25:43.000
692720271,19960048562,1,1,1,2021-03-22 18:25:58.000
692720743,19956870434,2,1,,2021-03-22 18:27:02.000
692720744,19956868142,1,1,,2021-03-22 18:27:02.000
692721386,19960055773,1,1,0.5,2021-03-22 18:28:39.000
692722858,19960069556,1,1,0.25,2021-03-22 18:32:04.000
692722944,19959647116,1,1,2.98,2021-03-22 18:32:19.000
692725315,19958601463,1,1,1,2021-03-22 18:37:50.000
692725316,19958615524,1,1,0.5,2021-03-22 18:37:50.000
692725689,19958758407,1,1,0.5,2021-03-22 18:38:38.000
692725742,19960079718,1,1,0.5,2021-03-22 18:38:44.000
692727950,19959653517,1,1,2.98,2021-03-22 18:43:32.000
692727979,19958714611,1,1,0.5,2021-03-22 18:43:36.000
692728036,19960070742,1,1,,2021-03-22 18:43:44.000
692728045,19960084029,1,1,5,2021-03-22 18:43:48.000
692728746,19959651041,1,1,2.25,2021-03-22 18:45:22.000
692729136,19960096327,,1,,2021-03-22 18:46:22.000
692729461,19960090551,1,1,0.5,2021-03-22 18:47:05.000
692732298,19958620006,1,1,0.5,2021-03-22 18:54:02.000
692732317,19959606764,1,1,1.88,2021-03-22 18:54:08.000
692732585,19959008829,2,2,0.25,2021-03-22 18:54:45.000
692733473,19960113732,1,1,0.5,2021-03-22 18:56:55.000
692733538,19960106697,1,1,0.25,2021-03-22 18:56:59.000
692733808,19953999447,1,1,,2021-03-22 18:57:41.000
692733820,19960114715,2,2,0.5,2021-03-22 18:57:43.000
692735608,19959613455,1,1,0.5,2021-03-22 19:02:03.000
692737153,19959092078,4,4,1,2021-03-22 19:05:29.000
692737508,19954819703,1,1,0.25,2021-03-22 19:06:20.000
692738005,19957050046,1,,0.5,2021-03-22 19:07:31.000
692738014,19957055081,1,,1.88,2021-03-22 19:07:32.000
692738523,19960132309,1,1,0.5,2021-03-22 19:08:34.000
692739734,19960139030,1,,13.56,2021-03-22 19:11:39.000
692739871,19960133865,1,,0.25,2021-03-22 19:12:01.000
692740275,19959991161,1,1,1.5,2021-03-22 19:12:57.000
692740277,19959988075,1,1,0.25,2021-03-22 19:12:58.000
692741865,19960146876,1,1,0.5,2021-03-22 19:17:05.000
692742249,19960137200,1,1,0.25,2021-03-22 19:17:57.000
692742428,19960147666,1,,0.5,2021-03-22 19:18:17.000
692742929,19960149447,1,1,0.5,2021-03-22 19:19:43.000
692743967,19957333096,1,1,0.25,2021-03-22 19:21:52.000
692744217,19960158220,1,1,0.5,2021-03-22 19:22:34.000
692744790,19959110327,1,1,1.88,2021-03-22 19:23:59.000
692744909,19960136613,1,1,0.5,2021-03-22 19:24:18.000
692747380,19959679844,1,1,2.25,2021-03-22 19:30:12.000
692747598,19960166276,1,1,0.5,2021-03-22 19:30:41.000
692747607,19959454235,1,1,1,2021-03-22 19:30:41.000
692747887,19959837678,1,1,0.5,2021-03-22 19:31:20.000
692749035,19960179183,1,1,0.5,2021-03-22 19:33:43.000
692750419,19960176862,1,,0.5,2021-03-22 19:37:00.000
692752787,19960188356,1,1,0.5,2021-03-22 19:42:21.000
692753496,19960193151,1,1,0.5,2021-03-22 19:43:42.000
692754113,19960028452,2,2,1.5,2021-03-22 19:45:19.000
692755441,19956976652,3,3,2,2021-03-22 19:48:21.000
692755445,19959553162,1,1,0.25,2021-03-22 19:48:21.000
692755822,19957165242,1,,0.25,2021-03-22 19:49:10.000
692755823,19957159281,2,,0.2,2021-03-22 19:49:10.000
692755831,19957152963,1,,1.99,2021-03-22 19:49:11.000
692756000,19960052473,1,1,2,2021-03-22 19:49:37.000
692756733,19959456205,1,,0.5,2021-03-22 19:51:18.000
692757016,19960160972,1,1,3,2021-03-22 19:51:52.000
692757039,19960212238,1,,0.156,2021-03-22 19:51:57.000
692758912,19960211363,1,1,0.5,2021-03-22 19:56:04.000
692759486,19960219213,1,,3,2021-03-22 19:57:20.000
692760703,19960219878,1,1,,2021-03-22 19:59:48.000
692760705,19960219127,1,1,,2021-03-22 19:59:48.000
692761055,19960162038,1,1,0.5,2021-03-22 20:00:48.000
692761830,19960222560,1,1,0.25,2021-03-22 20:02:32.000
692763882,19959213128,1,1,0.5,2021-03-22 20:07:22.000
692764394,19960239392,1,1,3,2021-03-22 20:08:22.000
692765049,19960234577,1,1,0.5,2021-03-22 20:10:05.000
692765838,19960233524,1,1,0.5,2021-03-22 20:12:06.000
692766025,19960225695,1,1,0.25,2021-03-22 20:12:33.000
692767291,19955999916,1,1,0.5,2021-03-22 20:15:28.000
692767395,19960229612,1,1,3,2021-03-22 20:15:42.000
692767444,19954047591,1,,0.5,2021-03-22 20:15:48.000
692768391,19960225171,1,1,1.88,2021-03-22 20:18:05.000
692768419,19960232071,1,,0.25,2021-03-22 20:18:07.000
692768422,19960233880,1,,0.5,2021-03-22 20:18:07.000
692768423,19960236992,1,,0.25,2021-03-22 20:18:08.000
692768491,19960000371,1,1,0.25,2021-03-22 20:18:16.000
692768667,19952425826,1,,0.5,2021-03-22 20:18:37.000
692768881,19960163584,1,,0.25,2021-03-22 20:19:10.000
692768896,19960192372,1,,0.5,2021-03-22 20:19:10.000
692768914,19960173338,1,,0.75,2021-03-22 20:19:12.000
692770631,19960262014,1,1,0.5,2021-03-22 20:23:00.000
692771054,19957940034,2,2,1,2021-03-22 20:24:04.000
692771425,19960199905,1,1,2.25,2021-03-22 20:24:54.000
692771427,19960169901,1,1,0.25,2021-03-22 20:24:54.000
692772123,19960024731,1,1,0.5,2021-03-22 20:26:42.000
692772458,19957361094,1,,0.5,2021-03-22 20:27:23.000
692773121,19960192852,1,1,1,2021-03-22 20:28:45.000
692773230,19960273036,1,1,0.5,2021-03-22 20:28:59.000
692773548,19960273866,1,1,1.99,2021-03-22 20:29:43.000
692773845,19960276817,1,1,0.5,2021-03-22 20:30:20.000
692775369,19955368422,1,1,1.22,2021-03-22 20:33:46.000
692775371,19959630829,1,1,1.5,2021-03-22 20:33:46.000
692775623,19960099485,3,3,0.75,2021-03-22 20:34:23.000
692775824,19960230126,1,1,0.25,2021-03-22 20:34:54.000
692776098,19960286227,1,1,0.25,2021-03-22 20:35:32.000
692776421,19960287178,1,1,0.5,2021-03-22 20:36:28.000
692776520,19959541040,1,1,0.5,2021-03-22 20:36:38.000
692776523,19959539552,1,1,0.5,2021-03-22 20:36:38.000
692776546,19960215131,5,5,0.25,2021-03-22 20:36:40.000
692617459,19959506129,1,1,0.25,2021-03-22 13:17:54.000
692617677,19959489091,1,,0.25,2021-03-22 13:18:47.000
692617988,19959449820,1,1,0.5,2021-03-22 13:20:09.000
692618159,19957692269,1,1,1,2021-03-22 13:20:46.000
692618242,19959149676,1,,0.25,2021-03-22 13:21:09.000
692618251,19959507817,1,1,0.5,2021-03-22 13:21:11.000
692618324,19959480503,1,1,0.5,2021-03-22 13:21:29.000
692618445,19958812684,1,1,0.5,2021-03-22 13:22:01.000
692620936,19959495534,1,1,0.5,2021-03-22 13:33:41.000
692621367,19959530127,1,1,0.5,2021-03-22 13:35:28.000
692621541,19959535636,1,1,0.5,2021-03-22 13:36:10.000
692621598,19953465133,1,1,0.25,2021-03-22 13:36:25.000
692624869,19958055545,1,1,0.5,2021-03-22 13:49:12.000
692625265,19957907880,1,1,0.5,2021-03-22 13:50:38.000
692626376,19957019098,2,,1,2021-03-22 13:54:36.000
692628194,19959579695,1,,2.5,2021-03-22 14:01:27.000
692628412,19959103093,1,1,0.5,2021-03-22 14:02:17.000
692629337,19959586569,1,1,0.5,2021-03-22 14:05:46.000
692629799,19958421222,1,1,0.25,2021-03-22 14:07:39.000
692631203,19959575078,1,1,0.5,2021-03-22 14:12:45.000
692631675,19959600735,,1,,2021-03-22 14:14:19.000
692632382,19959600479,1,1,0.5,2021-03-22 14:17:08.000
692632922,19958882737,1,1,2,2021-03-22 14:19:22.000
692634929,19959616823,,1,,2021-03-22 14:25:37.000
692635324,19959621519,1,1,0.5,2021-03-22 14:26:51.000
692635832,19959042168,1,1,0.5,2021-03-22 14:28:44.000
692636110,19959611338,1,1,0.5,2021-03-22 14:29:36.000
692636489,19959607567,1,1,0.5,2021-03-22 14:30:51.000
692637108,19959630661,1,1,0.5,2021-03-22 14:33:05.000
692637109,19959630949,1,1,0.25,2021-03-22 14:33:05.000
692637729,19959607073,1,1,,2021-03-22 14:35:31.000
692637732,19959624771,,1,,2021-03-22 14:35:31.000
692637862,19954522282,1,,0.5,2021-03-22 14:35:58.000
692638116,19959449904,2,2,2,2021-03-22 14:36:45.000
692638117,19959553077,1,1,1.5,2021-03-22 14:36:45.000
692638118,19959548953,1,1,1.5,2021-03-22 14:36:45.000
692638744,19958905764,1,1,2,2021-03-22 14:39:05.000
692639031,19956203891,1,,1,2021-03-22 14:40:04.000
692640187,19959653030,,2,,2021-03-22 14:44:15.000
692643061,19959673132,1,,0.1518,2021-03-22 14:54:36.000
692643193,19952487520,1,1,0.5,2021-03-22 14:55:08.000
692644650,19953471274,1,1,0.5,2021-03-22 15:00:10.000
692645001,19959672756,1,1,0.25,2021-03-22 15:01:16.000
692645739,19959677175,1,1,0.5,2021-03-22 15:03:41.000
692645858,19955316628,5,5,1,2021-03-22 15:04:02.000
692647472,19959259162,1,1,0.5,2021-03-22 15:09:04.000
692647776,19959654127,0,2,3,2021-03-22 15:09:56.000
692648162,19955156735,1,1,0.25,2021-03-22 15:10:56.000
692649967,19959615198,2,2,1,2021-03-22 15:16:38.000
692650605,19959674870,1,1,0.5,2021-03-22 15:18:36.000
692650969,19957253344,1,,0.25,2021-03-22 15:19:36.000
692651189,19952237813,1,,0.5,2021-03-22 15:20:15.000
692652150,19959721174,1,1,0.5,2021-03-22 15:23:20.000
692653231,19958300635,1,1,0.5,2021-03-22 15:26:01.000
692653577,19959702526,2,2,0.2,2021-03-22 15:26:52.000
692654307,19958185691,1,1,0.25,2021-03-22 15:28:57.000
692654743,19959724195,1,1,0.25,2021-03-22 15:30:09.000
692655729,19959733442,1,,7,2021-03-22 15:33:07.000
692660582,19959765027,1,1,0.5,2021-03-22 15:48:17.000
692660587,19959769090,1,1,0.25,2021-03-22 15:48:19.000
692661403,19959754861,1,1,1.5,2021-03-22 15:51:04.000
692661866,19959447037,1,1,0.5,2021-03-22 15:52:28.000
692661970,19958184102,,2,,2021-03-22 15:52:55.000
692662616,19957859941,1,1,0.5,2021-03-22 15:54:48.000
692663869,19953347731,1,1,0.5,2021-03-22 15:58:26.000
692664016,19958018620,1,1,1.25,2021-03-22 15:58:48.000
692665031,19959775779,1,,0.5,2021-03-22 16:01:44.000
692665423,19959794978,1,1,0.5,2021-03-22 16:03:12.000
692665693,19959794807,1,1,1.88,2021-03-22 16:04:07.000
692667301,19959807692,1,1,0.5,2021-03-22 16:08:54.000
692669776,19959816475,2,2,3,2021-03-22 16:15:47.000
692670240,19959343137,1,1,0.5,2021-03-22 16:17:14.000
692670245,19959732033,1,1,0.25,2021-03-22 16:17:15.000
692671596,19959828403,1,1,3,2021-03-22 16:21:31.000
692674291,19959787901,1,,0.25,2021-03-22 16:29:35.000
692674587,19959845325,1,1,2,2021-03-22 16:30:28.000
692674909,19959829187,1,1,0.75,2021-03-22 16:31:12.000
692677217,19959860126,1,1,0.25,2021-03-22 16:37:54.000
692679024,19955290885,1,1,0.5,2021-03-22 16:43:10.000
692682024,19959768254,1,1,3,2021-03-22 16:51:48.000
692682859,19959809745,1,,0.5,2021-03-22 16:54:09.000
692683133,19959882961,1,1,1.22,2021-03-22 16:54:53.000
692683134,19959884170,1,1,0.5,2021-03-22 16:54:53.000
692683137,19959881656,1,1,1.99,2021-03-22 16:54:53.000
692683184,19957922186,2,2,0.2,2021-03-22 16:55:00.000
692683803,19959859592,1,,0.25,2021-03-22 16:56:36.000
692684860,19959501035,1,1,0.25,2021-03-22 16:59:19.000
692685061,19959903683,1,1,0.25,2021-03-22 16:59:51.000
692685297,19959903976,1,1,0.25,2021-03-22 17:00:29.000
692686031,19959907801,1,1,0.5,2021-03-22 17:01:54.000
692687270,19959911913,1,1,0.5,2021-03-22 17:05:13.000
692688292,19959869736,1,1,0.5,2021-03-22 17:07:51.000
692689509,19959923245,1,1,2,2021-03-22 17:10:57.000
692691019,19959380855,1,1,0.5,2021-03-22 17:14:55.000
692691094,19952629587,2,2,1,2021-03-22 17:15:06.000
692691259,19959930111,1,1,0.5,2021-03-22 17:15:32.000
692691661,19959845872,1,1,0.25,2021-03-22 17:16:39.000
692692620,19952420964,1,,0.25,2021-03-22 17:19:04.000
692693313,19959940062,1,1,3,2021-03-22 17:20:39.000
692693315,19959939697,1,1,1,2021-03-22 17:20:39.000
692693668,19959643879,2,2,1,2021-03-22 17:21:35.000
692694869,19957430888,1,1,0.25,2021-03-22 17:24:45.000
692696304,19959955133,1,1,,2021-03-22 17:28:21.000
692696485,19959953821,1,1,0.25,2021-03-22 17:28:52.000
692697874,19955857597,1,1,0.5,2021-03-22 17:32:22.000
692699123,19959924521,1,1,0.25,2021-03-22 17:35:45.000
692699916,19959210410,1,1,1.99,2021-03-22 17:37:46.000
692705356,19953569449,1,1,0.25,2021-03-22 17:51:28.000
692706814,19959998607,1,,0.25,2021-03-22 17:54:52.000
692708228,19959893337,1,1,0.5,2021-03-22 17:58:25.000
692708500,19955034429,1,1,0.5,2021-03-22 17:59:06.000
692709171,19959996193,1,1,0.5,2021-03-22 18:00:35.000
692709662,19952590180,5,5,0.2,2021-03-22 18:01:50.000
692709788,19959837534,2,2,0.5,2021-03-22 18:02:05.000
692709972,19960016974,1,1,0.25,2021-03-22 18:02:27.000
692710363,19959123934,1,1,0.5,2021-03-22 18:03:24.000
692711228,19960018348,1,1,0.5,2021-03-22 18:05:18.000
692712285,19960018721,1,1,0.5,2021-03-22 18:07:43.000
692712716,19959126582,1,1,1.5,2021-03-22 18:08:34.000
692713122,19960015190,1,1,0.5,2021-03-22 18:09:23.000
692713331,19960029712,1,1,0.5,2021-03-22 18:09:49.000
692713341,19957701406,1,1,0.5,2021-03-22 18:09:52.000
692713554,19960028325,1,1,0.5,2021-03-22 18:10:10.000
692716676,19960034052,1,1,0.5,2021-03-22 18:17:52.000
692716948,19959948446,1,1,0.5,2021-03-22 18:18:24.000
692717315,19959921793,1,1,2.25,2021-03-22 18:19:27.000
692717646,19959812105,1,1,0.5,2021-03-22 18:20:11.000
692719743,19959644992,0,1,2.25,2021-03-22 18:24:48.000
692720270,19960048531,3,3,0.5,2021-03-22 18:25:57.000
692721289,19960061497,1,1,0.5,2021-03-22 18:28:22.000
692722854,19956550615,1,1,1.88,2021-03-22 18:32:04.000
692723163,19959645729,1,1,1.88,2021-03-22 18:32:52.000
692723166,19959096775,1,1,0.25,2021-03-22 18:32:52.000
692723873,19960064198,1,,0.25,2021-03-22 18:34:22.000
692724491,19960068918,1,1,0.25,2021-03-22 18:35:43.000
692724897,19960077846,,1,,2021-03-22 18:36:49.000
692725596,19960048598,,1,,2021-03-22 18:38:33.000
692725743,19960029686,1,1,0.25,2021-03-22 18:38:44.000
692727556,19959652509,1,1,1.88,2021-03-22 18:42:46.000
692727559,19959650434,1,1,0.5,2021-03-22 18:42:46.000
692727693,19960088426,1,1,0.5,2021-03-22 18:43:00.000
692728891,19959651082,1,1,2.25,2021-03-22 18:45:45.000
692731348,19960105118,1,1,0.5,2021-03-22 18:51:34.000
692732296,19960075451,2,2,0.5,2021-03-22 18:54:02.000
692732320,19959096210,1,1,0.5,2021-03-22 18:54:08.000
692732321,19959096422,1,1,0.25,2021-03-22 18:54:08.000
692732688,19960110298,1,1,0.5,2021-03-22 18:54:56.000
692732810,19960110427,1,1,0.5,2021-03-22 18:55:11.000
692733537,19960106209,1,1,0.25,2021-03-22 18:56:59.000
692733804,19960075685,1,1,,2021-03-22 18:57:41.000
692734172,19960107153,1,1,0.5,2021-03-22 18:58:39.000
692734707,19953930184,1,1,0.5,2021-03-22 18:59:56.000
692735409,19960118661,1,1,0.5,2021-03-22 19:01:37.000
692735658,19960123828,1,,1,2021-03-22 19:02:09.000
692738011,19957056008,2,,2,2021-03-22 19:07:32.000
692738120,19960129391,1,1,0.5,2021-03-22 19:07:42.000
692738920,19960125595,1,1,3,2021-03-22 19:09:29.000
692739097,19960130492,1,,0.5,2021-03-22 19:09:58.000
692740273,19959992742,1,1,0.5,2021-03-22 19:12:57.000
692740276,19959996724,1,1,1,2021-03-22 19:12:58.000
692740280,19959986886,1,1,0.25,2021-03-22 19:12:58.000
692741013,19960130555,1,1,0.25,2021-03-22 19:14:58.000
692741900,19959991488,1,1,0.5,2021-03-22 19:17:09.000
692742692,19960149301,1,1,0.25,2021-03-22 19:19:06.000
692743933,19960154797,1,1,1.99,2021-03-22 19:21:47.000
692746004,19951970980,1,1,3,2021-03-22 19:26:46.000
692746186,19959041340,2,2,5,2021-03-22 19:27:21.000
692746448,19959426178,1,1,2.25,2021-03-22 19:27:56.000
692746449,19957938617,1,1,2.25,2021-03-22 19:27:56.000
692747095,19960132636,1,1,1,2021-03-22 19:29:33.000
692747374,19959673797,1,1,3,2021-03-22 19:30:12.000
692747378,19959679769,1,1,2.25,2021-03-22 19:30:12.000
692747605,19951134893,1,1,2.5,2021-03-22 19:30:41.000
692748322,19960164220,1,1,0.25,2021-03-22 19:32:17.000
692750213,19958632294,1,1,0.25,2021-03-22 19:36:27.000
692750238,19960119922,1,1,0.5,2021-03-22 19:36:31.000
692750781,19954599343,1,1,0.25,2021-03-22 19:37:53.000
692751014,19960184660,1,1,0.25,2021-03-22 19:38:27.000
692751024,19957168858,1,1,1.75,2021-03-22 19:38:29.000
692751172,19960175660,1,,0.25,2021-03-22 19:38:50.000
692753044,19960015571,1,1,2,2021-03-22 19:42:49.000
692753046,19960015815,1,1,2.68,2021-03-22 19:42:49.000
692754715,19959953551,1,1,0.25,2021-03-22 19:46:49.000
692755225,19960197971,1,1,0.5,2021-03-22 19:47:51.000
692755442,19959549787,1,1,0.75,2021-03-22 19:48:21.000
692755820,19957151287,1,,0.5,2021-03-22 19:49:09.000
692755830,19957156035,1,,1.88,2021-03-22 19:49:11.000
692755839,19960185868,1,1,0.5,2021-03-22 19:49:12.000
692757164,19960206877,1,1,0.75,2021-03-22 19:52:11.000
692757767,19960208353,1,,0.5,2021-03-22 19:53:28.000
692759097,19960215130,1,1,0.25,2021-03-22 19:56:25.000
692759171,19960214024,1,1,0.5,2021-03-22 19:56:39.000
692759340,19960053792,1,1,0.25,2021-03-22 19:57:01.000
692759699,19960221178,1,1,0.5,2021-03-22 19:57:48.000
692760168,19960194325,1,1,0.5,2021-03-22 19:58:39.000
692760411,19960221280,1,1,0.5,2021-03-22 19:59:17.000
692760440,19953112466,1,1,0.5,2021-03-22 19:59:21.000
692760647,19958749294,1,1,0.5,2021-03-22 19:59:43.000
692761050,19955157801,1,1,1.25,2021-03-22 20:00:46.000
692761074,19955383295,1,1,0.5,2021-03-22 20:00:50.000
692761829,19960222191,1,1,0.5,2021-03-22 20:02:32.000
692763020,19960227110,1,1,,2021-03-22 20:05:25.000
692763367,19960053858,1,1,0.5,2021-03-22 20:06:05.000
692763368,19960053573,1,1,0.25,2021-03-22 20:06:05.000
692763968,19960235005,1,1,0.5,2021-03-22 20:07:34.000
692764125,19951375008,2,2,1.5,2021-03-22 20:07:52.000
692764537,19960021921,1,1,2.25,2021-03-22 20:08:40.000
692765817,19958613141,1,,0.5,2021-03-22 20:12:03.000
692765885,19958787333,1,1,0.85,2021-03-22 20:12:10.000
692765887,19958808339,1,1,1.25,2021-03-22 20:12:10.000
692765888,19958762548,5,5,1,2021-03-22 20:12:10.000
692766333,19960242460,1,1,0.5,2021-03-22 20:13:09.000
692767531,19959174714,1,1,0.5,2021-03-22 20:16:02.000
692768143,19952247584,1,1,0.5,2021-03-22 20:17:30.000
692768394,19960227873,1,1,2.68,2021-03-22 20:18:06.000
692768420,19960224533,1,1,2,2021-03-22 20:18:07.000
692768488,19960002546,1,1,0.5,2021-03-22 20:18:16.000
692768621,19960194311,1,1,0.75,2021-03-22 20:18:28.000
692768671,19958307800,1,,0.25,2021-03-22 20:18:37.000
692768924,19960177185,1,,1.22,2021-03-22 20:19:13.000
692771075,19958450837,1,1,0.5,2021-03-22 20:24:07.000
692771270,19949412011,1,1,0.75,2021-03-22 20:24:37.000
692771834,19960269779,1,1,0.5,2021-03-22 20:25:58.000
692771986,19958097763,1,1,0.25,2021-03-22 20:26:22.000
692772443,19957922527,1,,0.25,2021-03-22 20:27:22.000
692772704,19959439977,1,1,0.5,2021-03-22 20:27:57.000
692773120,19960264137,1,1,0.5,2021-03-22 20:28:45.000
692773550,19960265116,1,1,0.25,2021-03-22 20:29:43.000
692773998,19960267983,1,1,1,2021-03-22 20:30:40.000
692775552,19960283400,1,1,0.5,2021-03-22 20:34:10.000
692775632,19960284801,2,2,,2021-03-22 20:34:24.000
692776517,19960262079,1,1,0.5,2021-03-22 20:36:37.000
692776519,19959540593,1,1,2,2021-03-22 20:36:38.000
692617685,19959493307,1,,1,2021-03-22 13:18:48.000
692618442,19958810845,1,1,0.5,2021-03-22 13:22:01.000
692618444,19958811401,1,1,0.25,2021-03-22 13:22:01.000
692619427,19959485894,1,1,0.5,2021-03-22 13:27:01.000
692622887,19959472627,1,1,0.5,2021-03-22 13:42:00.000
692624864,19959552972,,1,,2021-03-22 13:49:12.000
692625344,19959559849,4,4,1,2021-03-22 13:50:47.000
692626374,19957018662,1,,0.5,2021-03-22 13:54:36.000
692626747,19956252361,1,1,0.5,2021-03-22 13:55:55.000
692629796,19953459487,1,1,3,2021-03-22 14:07:39.000
692630025,19959583176,1,1,0.5,2021-03-22 14:08:32.000
692630584,19953248365,,1,,2021-03-22 14:10:28.000
692632071,19955618749,,1,,2021-03-22 14:15:59.000
692632356,19959600274,1,1,0.5,2021-03-22 14:16:55.000
692632859,19957283561,1,,1,2021-03-22 14:19:11.000
692632862,19957283796,1,,3,2021-03-22 14:19:12.000
692632863,19957248473,1,,3,2021-03-22 14:19:12.000
692632973,19954390524,1,1,0.25,2021-03-22 14:19:35.000
692635829,19956418877,2,2,1,2021-03-22 14:28:43.000
692638119,19959552530,1,1,2,2021-03-22 14:36:46.000
692638424,19959438264,5,5,0.2,2021-03-22 14:37:50.000
692638427,19959441072,1,1,1,2021-03-22 14:37:50.000
692638438,19959440625,1,1,1,2021-03-22 14:37:50.000
692638745,19959230659,1,1,0.5,2021-03-22 14:39:05.000
692638998,19956425320,1,,0.25,2021-03-22 14:40:01.000
692639013,19956287467,1,,1.5,2021-03-22 14:40:03.000
692640669,19959654584,1,1,0.5,2021-03-22 14:45:57.000
692643197,19959667080,1,1,0.5,2021-03-22 14:55:09.000
692643344,19955138496,1,,0.5,2021-03-22 14:55:37.000
692643542,19959675627,1,1,,2021-03-22 14:56:24.000
692644954,19959597132,1,1,0.5,2021-03-22 15:01:09.000
692645059,19953459735,1,1,2,2021-03-22 15:01:28.000
692645740,19955015695,1,1,0.5,2021-03-22 15:03:41.000
692647468,19959254808,1,1,1,2021-03-22 15:09:04.000
692647470,19959254909,1,1,0.35,2021-03-22 15:09:04.000
692648367,19957565778,2,,1,2021-03-22 15:11:28.000
692648433,19959700791,1,1,0.5,2021-03-22 15:11:43.000
692650590,19959705752,1,1,0.5,2021-03-22 15:18:33.000
692650933,19959706350,1,1,0.5,2021-03-22 15:19:26.000
692652876,19959292078,1,1,2.68,2021-03-22 15:25:01.000
692654889,19959642128,,1,,2021-03-22 15:30:43.000
692654894,19955639422,1,2,1.5,2021-03-22 15:30:43.000
692655748,19958996043,1,1,0.25,2021-03-22 15:33:09.000
692656001,19959743335,1,1,,2021-03-22 15:33:54.000
692656353,19957038264,1,1,0.5,2021-03-22 15:34:58.000
692656928,19959748753,2,2,,2021-03-22 15:36:26.000
